date,aqi,pm25,pm10,no2,o3
2024-04-18 19:00:00,3,12.9,30.7,4.58,113.01
2024-04-18 20:00:00,3,11.84,29.33,3.47,130.18
2024-04-18 21:00:00,3,10.52,27.16,2.44,133.04
2024-04-18 22:00:00,3,9.84,25.1,1.84,130.18
2024-04-18 23:00:00,3,10.5,25.81,1.69,131.61
2024-04-19 00:00:00,3,11,26.34,1.69,131.61
2024-04-19 01:00:00,3,12.88,28.73,1.95,135.9
2024-04-19 02:00:00,4,16.34,33.05,2.33,144.48
2024-04-19 03:00:00,4,19.79,37.59,3.98,151.63
2024-04-19 04:00:00,4,21.59,41.12,5.91,155.93
2024-04-19 05:00:00,4,23.2,45.14,5.57,161.65
2024-04-19 06:00:00,4,23.58,46.26,4.24,164.51
2024-04-19 07:00:00,4,22.57,44.22,3.21,163.08
2024-04-19 08:00:00,4,19.76,37.78,2.87,155.93
2024-04-17 09:00:00,5,178.56,220.05,40.1,254.63
2024-04-17 10:00:00,5,115.49,147.02,28.79,203.13
2024-04-17 11:00:00,5,87.89,116.89,26.39,163.08
2024-04-17 12:00:00,4,66.15,93.37,25.7,125.89
2024-04-17 13:00:00,3,46.83,68.55,31.53,89.41
2024-04-17 14:00:00,3,32.47,49.44,37.36,59.37
2024-04-17 15:00:00,2,23.64,39.15,29.47,51.5
2024-04-17 16:00:00,2,20.56,36.14,25.02,48.64
2024-04-17 17:00:00,2,18.63,33.82,22.28,46.49
2024-04-17 18:00:00,2,16.74,30.98,20.39,43.63
2024-04-17 19:00:00,2,12.99,24.28,17.82,41.13
2024-04-17 20:00:00,1,9.12,17.37,13.37,41.13
2024-04-17 21:00:00,1,8.19,15.05,8.4,40.77
2024-04-17 22:00:00,1,9.08,15.22,5.27,39.7
2024-04-17 23:00:00,2,10.59,16.12,4.28,41.84
2024-04-18 00:00:00,2,11.29,16.45,3.98,47.21
2024-04-18 01:00:00,2,13.36,18.71,6.85,47.21
2024-04-18 02:00:00,2,19.49,26.54,17.99,34.69
2024-04-18 03:00:00,3,39.51,53.82,43.87,6.26
2024-04-18 04:00:00,4,58.77,81.22,45.93,3.89
2024-04-18 05:00:00,3,41.62,61.13,37.7,9.39
2024-04-18 06:00:00,2,21.63,36.76,21.08,29.68
2024-04-18 07:00:00,2,10.02,21.24,5.18,46.49
2024-04-18 08:00:00,1,8.93,18.42,4.97,45.06
2024-04-16 09:00:00,3,22.45,38.65,10.11,124.45
2024-04-16 10:00:00,3,26.69,45.26,18.34,111.58
2024-04-16 11:00:00,3,29.84,47.36,26.73,98.71
2024-04-16 12:00:00,3,35.81,52.1,33.24,91.55
2024-04-16 13:00:00,3,38.9,54.92,44.55,73.67
2024-04-16 14:00:00,3,42.74,59.86,54.15,57.94
2024-04-16 15:00:00,3,41.12,60.32,46.61,62.23
2024-04-16 16:00:00,3,40.68,62.26,48.67,61.51
2024-04-16 17:00:00,4,53.8,77.43,61.69,45.78
2024-04-16 18:00:00,4,69.85,96.02,74.03,29.33
2024-04-16 19:00:00,4,72.91,101.05,81.57,15.38
2024-04-16 20:00:00,4,59.22,86.31,71.97,13.95
2024-04-16 21:00:00,3,46.41,72.1,52.09,25.39
2024-04-16 22:00:00,3,41.86,66.27,38.04,35.76
2024-04-16 23:00:00,3,44.72,69.25,34.27,37.19
2024-04-17 00:00:00,4,50.24,75.81,35.3,34.33
2024-04-17 01:00:00,4,56.2,83.52,40.78,27.18
2024-04-17 02:00:00,4,65.77,95.41,56.21,12.87
2024-04-17 03:00:00,5,95.67,132.65,74.71,3.89
2024-04-17 04:00:00,5,148.96,200.5,93.22,6.17
2024-04-17 05:00:00,5,205.48,276.83,132.98,13.23
2024-04-17 06:00:00,5,228.45,314.28,183.7,54.36
2024-04-17 07:00:00,5,224.86,304.23,127.49,188.83
2024-04-17 08:00:00,5,227.52,285.63,62.38,277.52
2024-04-16 01:00:00,3,30,38.34,28.1,10.91
2024-04-16 02:00:00,3,36.72,46.71,34.62,3.35
2024-04-16 03:00:00,3,47.01,60.08,33.93,5.41
2024-04-16 04:00:00,3,29.99,40.09,32.22,13.23
2024-04-16 05:00:00,3,29.15,40.36,32.56,23.96
2024-04-16 06:00:00,3,28.59,41.56,30.16,55.79
2024-04-16 07:00:00,3,23.69,38.19,17.48,100.14
2024-04-16 08:00:00,3,21.71,36.86,11.31,120.16
2024-04-14 09:00:00,2,11.74,14.9,13.71,40.05
2024-04-14 10:00:00,2,10.9,13.58,14.74,36.12
2024-04-14 11:00:00,2,11.96,14.83,20.05,30.04
2024-04-14 12:00:00,2,15.67,19.29,31.53,21.1
2024-04-14 13:00:00,2,23.26,28.28,51.41,7.33
2024-04-14 14:00:00,3,27.66,33.66,55.52,0.61
2024-04-14 15:00:00,3,26.56,33.23,45.93,0.1
2024-04-14 16:00:00,4,57.64,75.46,47.3,0
2024-04-14 17:00:00,5,128.75,162.9,58.95,0
2024-04-14 18:00:00,5,218.73,266.37,71.97,0
2024-04-14 19:00:00,5,286.9,340.14,82.94,0
2024-04-14 20:00:00,5,300.93,349.05,87.74,0
2024-04-14 21:00:00,5,290.27,332.43,86.37,0
2024-04-14 22:00:00,5,219.2,248.38,72.66,0
2024-04-14 23:00:00,5,109.81,125.82,52.78,0
2024-04-15 00:00:00,3,37.78,45.88,33.59,4.16
2024-04-13 09:00:00,2,18.14,43.93,6.51,62.23
2024-04-13 10:00:00,2,18.74,44.88,8.83,57.22
2024-04-13 11:00:00,2,19.36,46.05,12.51,50.78
2024-04-13 12:00:00,2,20.44,47.84,16.62,42.92
2024-04-13 13:00:00,3,22.62,51.44,28.1,24.68
2024-04-13 14:00:00,3,24.66,53.51,36.67,7.24
2024-04-13 15:00:00,3,25.36,52.29,33.59,7.69
2024-04-13 16:00:00,3,26.06,51.74,30.85,13.95
2024-04-13 17:00:00,2,24.35,47.79,23.99,25.39
2024-04-13 18:00:00,2,22.78,45.03,18.51,33.97
2024-04-13 19:00:00,2,20.79,42.71,14.22,38.27
2024-04-13 20:00:00,2,19.08,41.44,9.85,40.77
2024-04-13 21:00:00,2,19.13,44.02,6,43.99
2024-04-13 22:00:00,2,14.83,36.4,2.68,54.36
2024-04-13 23:00:00,2,12.75,31.31,2.74,57.94
2024-04-14 00:00:00,2,12.58,30.56,3.38,58.65
2024-04-14 01:00:00,2,13.08,31.56,4.71,56.51
2024-04-14 02:00:00,2,14.14,33.95,5.48,52.93
2024-04-14 03:00:00,2,15.12,35.32,8.05,46.49
2024-04-14 04:00:00,2,16.2,33.36,14.22,39.34
2024-04-14 05:00:00,2,16.18,28,19.02,34.69
2024-04-14 06:00:00,2,15.35,22.83,16.79,37.55
2024-04-14 07:00:00,2,13.69,18.64,12.17,44.7
2024-04-14 08:00:00,2,12.46,16.24,12.17,43.63
2024-04-12 09:00:00,3,38.47,87.54,16.79,91.55
2024-04-12 10:00:00,3,33.47,81.85,16.28,74.39
2024-04-12 11:00:00,3,29.22,75.34,15.94,54.36
2024-04-12 12:00:00,3,27.08,70.82,18.16,38.98
2024-04-12 13:00:00,3,26.51,69.97,26.73,22.35
2024-04-12 14:00:00,3,25.7,69.86,27.08,16.99
2024-04-12 15:00:00,3,24.6,70.3,16.62,28.97
2024-04-12 16:00:00,3,24.08,74.03,10.37,40.41
2024-04-12 17:00:00,3,24.81,79.13,9.77,42.92
2024-04-12 18:00:00,3,25.67,81.9,9.94,42.2
2024-04-12 19:00:00,3,25.15,81.13,9.34,40.77
2024-04-12 20:00:00,3,23.36,75.84,6.85,41.84
2024-04-12 21:00:00,3,21.6,67.4,3.6,45.78
2024-04-12 22:00:00,3,20.3,59.95,2.36,49.35
2024-04-12 23:00:00,3,20.05,56.36,2.55,50.07
2024-04-13 00:00:00,3,20.62,55.78,3.26,49.35
2024-04-13 01:00:00,3,21.02,54.48,4.46,49.35
2024-04-13 02:00:00,3,20.92,54.36,5.31,47.21
2024-04-13 03:00:00,3,21.17,55.83,8.91,41.48
2024-04-13 04:00:00,3,20.98,57.51,12.68,36.84
2024-04-13 05:00:00,3,19.99,55.97,10.02,41.13
2024-04-13 06:00:00,3,19.05,51.74,5.91,50.78
2024-04-13 07:00:00,2,18.04,45.93,4.2,60.08
2024-04-13 08:00:00,2,17.88,44.02,4.97,63.66
2024-04-11 09:00:00,4,43.01,111.92,23.99,91.55
2024-04-11 10:00:00,4,42,110.44,27.08,82.25
2024-04-11 11:00:00,4,41.12,108.75,29.82,67.95
2024-04-11 12:00:00,4,40.92,107.74,34.96,49.35
2024-04-11 13:00:00,4,41.99,108.41,47.3,26.46
2024-04-11 14:00:00,4,42.61,109.79,56.21,9.21
2024-04-11 15:00:00,4,41.95,111.34,40.1,26.46
2024-04-11 16:00:00,4,41.2,111.56,26.05,47.92
2024-04-11 17:00:00,4,41.77,110.85,21.59,53.64
2024-04-11 18:00:00,4,42.2,108.49,19.36,57.22
2024-04-11 19:00:00,4,41.31,104.63,19.71,57.22
2024-04-11 20:00:00,3,38.09,97.98,17.82,57.94
2024-04-11 21:00:00,3,35.89,93.22,13.02,61.51
2024-04-11 22:00:00,3,35.29,90.84,8.65,64.37
2024-04-11 23:00:00,3,37.25,92.26,7.63,62.94
2024-04-12 00:00:00,3,39.31,94.12,8.05,61.51
2024-04-12 01:00:00,3,39.82,93.02,9.6,62.94
2024-04-12 02:00:00,3,42.17,94.03,13.88,63.66
2024-04-12 03:00:00,4,48.02,100.93,23.65,58.65
2024-04-12 04:00:00,4,50.21,103.52,29.13,61.51
2024-04-12 05:00:00,4,49.24,101.28,25.02,77.96
2024-04-12 06:00:00,3,46.62,96.86,16.62,101.57
2024-04-12 07:00:00,3,43.34,92.65,12.85,108.72
2024-04-12 08:00:00,3,41.08,90.62,14.39,103
2024-04-10 09:00:00,3,30.85,71.98,15.77,65.8
2024-04-10 10:00:00,3,30.16,72.39,16.11,59.37
2024-04-10 11:00:00,3,29.16,72.33,15.42,52.93
2024-04-10 12:00:00,3,28.82,74.09,16.11,43.27
2024-04-10 13:00:00,3,29.23,76.9,20.73,30.76
2024-04-10 14:00:00,3,30.2,80.7,22.28,25.03
2024-04-10 15:00:00,3,31.2,83.62,17.14,32.54
2024-04-10 16:00:00,3,31.99,84.38,14.39,39.7
2024-04-10 17:00:00,3,32.05,82.67,11.65,45.78
2024-04-10 18:00:00,3,32.21,81.71,10.11,47.92
2024-04-10 19:00:00,3,31.06,77.59,9.6,47.21
2024-04-10 20:00:00,3,30.05,74.63,9,46.49
2024-04-10 21:00:00,3,30.82,75.02,7.71,47.21
2024-04-10 22:00:00,3,35.48,79.04,9.68,44.35
2024-04-10 23:00:00,3,42.74,85.36,13.02,39.7
2024-04-11 00:00:00,3,49.2,89.84,16.45,36.48
2024-04-11 01:00:00,4,55.77,96.12,23.65,31.11
2024-04-11 02:00:00,4,58.33,101.41,33.24,25.75
2024-04-11 03:00:00,4,62.08,111.04,45.24,22.89
2024-04-11 04:00:00,3,45.46,96.91,29.13,53.64
2024-04-11 05:00:00,3,44.39,97.58,25.02,65.8
2024-04-11 06:00:00,3,42.69,99.01,17.65,81.54
2024-04-11 07:00:00,4,41.27,102.84,14.57,91.55
2024-04-11 08:00:00,4,42.36,108.77,18.34,94.41
2024-04-09 09:00:00,3,38.94,75.62,18.16,113.01
2024-04-09 10:00:00,3,35.87,72.51,15.08,101.57
2024-04-09 11:00:00,3,35.1,71.84,16.28,90.84
2024-04-09 12:00:00,3,34.47,69.19,19.54,77.96
2024-04-09 13:00:00,3,33.54,64.95,28.1,62.23
2024-04-09 14:00:00,3,33.34,62.69,33.59,50.78
2024-04-09 15:00:00,3,34.74,64.9,27.42,53.64
2024-04-09 16:00:00,3,36.75,69.06,23.65,53.64
2024-04-09 17:00:00,3,36.17,70.14,19.88,51.5
2024-04-09 18:00:00,3,34.52,70.65,17.31,46.49
2024-04-09 19:00:00,3,30.74,68.03,15.25,42.56
2024-04-09 20:00:00,3,26.55,63.37,11.65,43.63
2024-04-09 21:00:00,3,24.53,60.97,7.88,47.21
2024-04-09 22:00:00,3,23.31,59.22,5.4,50.07
2024-04-09 23:00:00,3,22.85,57.49,4.84,50.78
2024-04-10 00:00:00,3,23.01,56.66,5.01,52.21
2024-04-10 01:00:00,3,24.05,57.64,6.68,52.93
2024-04-10 02:00:00,3,25.93,60.45,10.71,51.5
2024-04-10 03:00:00,3,30.37,67.08,19.71,45.06
2024-04-10 04:00:00,3,33.78,72.36,26.39,41.48
2024-04-10 05:00:00,3,32.86,71.78,23.31,51.5
2024-04-10 06:00:00,3,30.43,68.56,15.77,67.95
2024-04-10 07:00:00,3,28.57,67.23,11.48,73.67
2024-04-10 08:00:00,3,29.76,69.28,13.19,70.1
2024-04-08 09:00:00,4,57.79,101.97,31.19,124.45
2024-04-08 10:00:00,4,51.78,94.97,24.33,120.16
2024-04-08 11:00:00,4,52.31,93.63,24.68,110.15
2024-04-08 12:00:00,4,52.58,92.97,27.76,97.27
2024-04-08 13:00:00,4,52.08,93.29,37.7,80.82
2024-04-08 14:00:00,4,52.49,92.37,41.13,73.67
2024-04-08 15:00:00,4,50.24,87.38,29.13,87.98
2024-04-08 16:00:00,3,47.73,83.01,22.96,100.14
2024-04-08 17:00:00,3,47.53,81.12,20.39,108.72
2024-04-08 18:00:00,3,46.82,79.93,18.68,114.44
2024-04-08 19:00:00,3,42.12,74.37,16.62,113.01
2024-04-08 20:00:00,3,35.51,65.68,12.34,111.58
2024-04-08 21:00:00,3,32.61,60.34,8.23,111.58
2024-04-08 22:00:00,3,30.96,56.17,5.65,114.44
2024-04-08 23:00:00,3,30.28,53.45,5.18,114.44
2024-04-09 00:00:00,3,29.94,52.02,5.44,113.01
2024-04-09 01:00:00,3,30.91,53.18,7.63,108.72
2024-04-09 02:00:00,3,35.09,58.93,14.74,98.71
2024-04-09 03:00:00,3,45.06,72.83,33.93,78.68
2024-04-09 04:00:00,4,58.28,90.77,56.21,58.65
2024-04-09 05:00:00,4,62.97,98.72,60.32,65.09
2024-04-09 06:00:00,4,61.25,98.97,50.04,98.71
2024-04-09 07:00:00,4,51.51,89.64,32.56,125.89
2024-04-09 08:00:00,3,43.25,80.79,22.28,123.02
2024-04-07 09:00:00,4,52.18,93.82,12.34,150.2
2024-04-07 10:00:00,4,53.06,93.59,13.02,143.05
2024-04-07 11:00:00,4,51.34,91.15,14.05,135.9
2024-04-07 12:00:00,3,49.01,88.59,16.96,124.45
2024-04-07 13:00:00,3,48.33,88.91,23.65,108.72
2024-04-07 14:00:00,3,49.47,90.92,24.68,104.43
2024-04-07 15:00:00,4,53.06,95.93,17.82,111.58
2024-04-07 16:00:00,4,55.58,100.2,14.39,117.3
2024-04-07 17:00:00,4,55.43,100.81,12.17,117.3
2024-04-07 18:00:00,4,54.25,98.81,10.88,117.3
2024-04-07 19:00:00,4,52.62,94.97,10.2,118.73
2024-04-07 20:00:00,4,52.47,92.58,9,120.16
2024-04-07 21:00:00,4,55.21,94.9,8.05,120.16
2024-04-07 22:00:00,4,58.15,98.59,7.11,118.73
2024-04-07 23:00:00,4,61.21,101.04,7.54,114.44
2024-04-08 00:00:00,4,63.74,102.34,8.83,110.15
2024-04-08 01:00:00,4,67.77,105.24,13.02,101.57
2024-04-08 02:00:00,4,74.62,112.27,22.62,87.98
2024-04-08 03:00:00,5,88.94,131,46.61,64.37
2024-04-08 04:00:00,5,112.77,162.29,77.46,40.77
2024-04-08 05:00:00,5,121.96,176.37,90.48,44.7
2024-04-08 06:00:00,5,109.02,164.24,82.94,81.54
2024-04-08 07:00:00,5,81.85,132.99,54.15,124.45
2024-04-08 08:00:00,4,66.65,112.8,38.04,131.61
2024-04-06 09:00:00,4,35.23,68.97,9,150.2
2024-04-06 10:00:00,4,36.28,71.68,9.68,145.91
2024-04-06 11:00:00,4,37.13,73.43,10.45,141.62
2024-04-06 12:00:00,3,37.18,73.98,12.17,134.47
2024-04-06 13:00:00,3,36.58,72.68,16.96,123.02
2024-04-06 14:00:00,3,35.64,70.76,18.16,114.44
2024-04-06 15:00:00,3,35.41,70.27,13.88,115.87
2024-04-06 16:00:00,3,35.58,69.86,11.48,118.73
2024-04-06 17:00:00,3,35.22,68.34,9.17,124.45
2024-04-06 18:00:00,3,35.05,67.24,7.71,130.18
2024-04-06 19:00:00,3,34.87,66.89,7.28,134.47
2024-04-06 20:00:00,3,34.76,66.92,7.2,135.9
2024-04-06 21:00:00,3,36.15,68.67,6.25,134.47
2024-04-06 22:00:00,3,38.65,70.85,6.08,128.75
2024-04-06 23:00:00,3,40.88,72.83,6.34,123.02
2024-04-07 00:00:00,3,41.91,73.16,6.68,120.16
2024-04-07 01:00:00,3,42.99,74.23,8.23,118.73
2024-04-07 02:00:00,3,43.68,77.31,10.8,118.73
2024-04-07 03:00:00,3,45.79,83.02,17.65,118.73
2024-04-07 04:00:00,3,45.15,84.64,18.34,125.89
2024-04-07 05:00:00,3,46.83,88.88,19.54,134.47
2024-04-07 06:00:00,4,48.72,92.58,15.77,148.77
2024-04-07 07:00:00,4,48.17,92.03,11.48,154.5
2024-04-07 08:00:00,4,49.03,92.02,10.97,153.06
2024-04-05 09:00:00,4,35.87,64.86,6.68,148.77
2024-04-05 10:00:00,4,37.31,67.18,7.2,144.48
2024-04-05 11:00:00,3,38.62,70.15,8.4,138.76
2024-04-05 12:00:00,3,38.83,71.28,10.71,133.04
2024-04-05 13:00:00,3,38.37,70.33,15.94,130.18
2024-04-05 14:00:00,3,39.08,71.07,17.99,131.61
2024-04-05 15:00:00,3,40.44,71.62,14.74,138.76
2024-04-05 16:00:00,4,39.29,68.55,13.19,141.62
2024-04-05 17:00:00,4,36.51,65.28,10.97,144.48
2024-04-05 18:00:00,4,35.02,64.02,9.85,145.91
2024-04-05 19:00:00,4,32.6,61.92,8.65,145.91
2024-04-05 20:00:00,4,30.03,59.09,6.08,148.77
2024-04-05 21:00:00,4,28.93,58.16,3.04,150.2
2024-04-05 22:00:00,4,28.55,58.08,2.01,151.63
2024-04-05 23:00:00,4,28.42,57.99,1.99,150.2
2024-04-06 00:00:00,4,28.36,56.43,2.21,148.77
2024-04-06 01:00:00,4,28.28,54.18,2.83,145.91
2024-04-06 02:00:00,4,27.73,51.77,3.6,144.48
2024-04-06 03:00:00,4,27.85,51.62,6.51,141.62
2024-04-06 04:00:00,4,27.47,51.7,10.45,140.19
2024-04-06 05:00:00,4,27.98,53.45,10.62,144.48
2024-04-06 06:00:00,4,29.71,57.31,8.31,150.2
2024-04-06 07:00:00,4,31.44,61.26,6.85,151.63
2024-04-06 08:00:00,4,33.56,65.39,7.45,151.63
2024-04-04 09:00:00,4,48.27,108.15,12.85,135.9
2024-04-04 10:00:00,4,47.02,109.66,13.19,124.45
2024-04-04 11:00:00,4,43.66,107.72,13.88,113.01
2024-04-04 12:00:00,4,38.43,101.25,16.11,98.71
2024-04-04 13:00:00,3,33.95,92.33,22.62,83.68
2024-04-04 14:00:00,3,32.53,88.87,23.31,79.39
2024-04-04 15:00:00,3,34.31,93.13,17.14,87.98
2024-04-04 16:00:00,3,35.84,95.91,13.71,94.41
2024-04-04 17:00:00,3,35.68,95.93,10.62,100.14
2024-04-04 18:00:00,3,35.59,91.85,8.83,103
2024-04-04 19:00:00,3,34.68,82.52,7.97,104.43
2024-04-04 20:00:00,3,30.71,66.53,6.77,108.72
2024-04-04 21:00:00,3,30.21,60.38,5.06,120.16
2024-04-04 22:00:00,3,32.19,62.6,3.68,134.47
2024-04-04 23:00:00,4,33.68,64.23,3.08,144.48
2024-04-05 00:00:00,4,34.46,64.18,2.83,151.63
2024-04-05 01:00:00,4,34.76,63.59,3.17,153.06
2024-04-05 02:00:00,4,34.72,63.58,3.9,153.06
2024-04-05 03:00:00,4,36.64,67.42,7.45,148.77
2024-04-05 04:00:00,4,37.39,70.47,11.82,143.05
2024-04-05 05:00:00,4,37.06,70.43,11.65,147.34
2024-04-05 06:00:00,4,36.37,68.46,8.91,153.06
2024-04-05 07:00:00,4,34.62,63.99,6.68,154.5
2024-04-05 08:00:00,4,34.81,63.31,6.25,153.06
2024-04-03 09:00:00,4,40.21,114.52,15.59,120.16
2024-04-03 10:00:00,4,40.47,117.29,17.82,108.72
2024-04-03 11:00:00,4,40.53,119.8,19.88,97.27
2024-04-03 12:00:00,4,40,122.2,23.99,83.68
2024-04-03 13:00:00,4,39.42,124.47,30.16,70.1
2024-04-03 14:00:00,4,38.37,125.82,34.96,58.65
2024-04-03 15:00:00,4,37.44,124.9,27.08,65.09
2024-04-03 16:00:00,4,37.73,123.62,22.28,71.53
2024-04-03 17:00:00,4,36.65,117.41,17.99,77.25
2024-04-03 18:00:00,4,35.39,109.11,15.25,80.11
2024-04-03 19:00:00,3,32.58,97.45,13.37,81.54
2024-04-03 20:00:00,3,30.13,85.62,11.14,82.97
2024-04-03 21:00:00,3,30.01,77.24,8.57,87.98
2024-04-03 22:00:00,3,30.48,69.07,6.08,94.41
2024-04-03 23:00:00,3,31.4,65.56,5.01,101.57
2024-04-04 00:00:00,3,32.9,66.42,4.71,108.72
2024-04-04 01:00:00,3,33.96,67.26,5.48,115.87
2024-04-04 02:00:00,3,35.44,68.44,7.28,120.16
2024-04-04 03:00:00,3,39.91,75.91,13.88,118.73
2024-04-04 04:00:00,3,44.62,86.33,18.16,123.02
2024-04-04 05:00:00,3,48.5,96.84,18.68,134.47
2024-04-04 06:00:00,4,49.62,102.67,14.39,147.34
2024-04-04 07:00:00,4,48.14,103.99,10.97,148.77
2024-04-04 08:00:00,4,47.97,105.81,11.14,144.48
2024-04-02 09:00:00,4,37.21,105.99,8.57,117.3
2024-04-02 10:00:00,4,37.22,111.53,8.05,117.3
2024-04-02 11:00:00,4,37.2,113.71,7.71,117.3
2024-04-02 12:00:00,4,36.69,111.86,7.54,117.3
2024-04-02 13:00:00,4,35.84,107.34,9.42,114.44
2024-04-02 14:00:00,4,35.31,103.65,11.31,107.29
2024-04-02 15:00:00,4,34.94,100.22,9.77,105.86
2024-04-02 16:00:00,3,34.89,97.79,9.08,107.29
2024-04-02 17:00:00,3,34.37,96.19,7.63,110.15
2024-04-02 18:00:00,3,34.54,96.56,6.94,114.44
2024-04-02 19:00:00,3,34.61,96.85,6.34,118.73
2024-04-02 20:00:00,3,34.63,96.63,4.97,124.45
2024-04-02 21:00:00,3,36.58,99.05,3.56,133.04
2024-04-02 22:00:00,4,38.85,102.83,2.87,138.76
2024-04-02 23:00:00,4,40.27,106.65,2.74,143.05
2024-04-03 00:00:00,4,41.16,110.05,2.7,144.48
2024-04-03 01:00:00,4,41.76,113.15,3.17,141.62
2024-04-03 02:00:00,4,42.11,115.01,4.07,138.76
2024-04-03 03:00:00,4,43.3,117.24,8.14,133.04
2024-04-03 04:00:00,4,42.35,115.81,11.82,127.32
2024-04-03 05:00:00,4,39.74,111.12,11.82,125.89
2024-04-03 06:00:00,4,37.49,107.57,9.08,128.75
2024-04-03 07:00:00,4,37.36,108.26,8.65,130.18
2024-04-03 08:00:00,4,38.71,111.1,11.48,127.32
2024-04-01 09:00:00,4,41.47,109.3,27.08,125.89
2024-04-01 10:00:00,4,35.18,106.12,23.99,108.72
2024-04-01 11:00:00,4,31.78,105.05,21.76,101.57
2024-04-01 12:00:00,3,28.79,97.55,21.76,91.55
2024-04-01 13:00:00,3,28.55,94.21,27.08,74.39
2024-04-01 14:00:00,4,35.02,114.86,27.76,67.23
2024-04-01 15:00:00,4,39.73,144.01,19.54,78.68
2024-04-01 16:00:00,4,37.29,144.81,14.74,85.83
2024-04-01 17:00:00,4,33.12,129.39,11.14,86.55
2024-04-01 18:00:00,4,30.74,116.95,9,85.83
2024-04-01 19:00:00,4,29.25,110.92,7.8,86.55
2024-04-01 20:00:00,4,29.01,113.85,6.68,87.98
2024-04-01 21:00:00,4,30.18,118.48,5.36,88.69
2024-04-01 22:00:00,4,31,115.34,4.37,88.69
2024-04-01 23:00:00,4,31.46,108.55,4.03,87.98
2024-04-02 00:00:00,4,31.66,101,3.98,86.55
2024-04-02 01:00:00,3,31.88,94.74,4.88,85.12
2024-04-02 02:00:00,3,31.97,88.97,6.6,83.68
2024-04-02 03:00:00,3,33.51,88.23,11.82,80.11
2024-04-02 04:00:00,3,35.99,94.14,18.51,81.54
2024-04-02 05:00:00,4,38.06,102.2,18.34,97.27
2024-04-02 06:00:00,4,38.98,105.73,13.71,117.3
2024-04-02 07:00:00,4,37.47,102.99,9.6,120.16
2024-04-02 08:00:00,4,36.7,101.99,8.4,118.73
2024-03-31 09:00:00,5,247.44,437.2,66.49,248.91
2024-03-31 10:00:00,5,102.51,226.67,43.18,161.65
2024-03-31 11:00:00,4,50.45,162.04,32.22,121.59
2024-03-31 12:00:00,4,44.84,164.17,25.36,118.73
2024-03-31 13:00:00,4,44.67,158.76,22.28,121.59
2024-03-31 14:00:00,4,46.53,152.37,23.99,117.3
2024-03-31 15:00:00,4,49.53,148.7,19.71,121.59
2024-03-31 16:00:00,4,52.3,144.99,17.82,124.45
2024-03-31 17:00:00,4,53.43,141.59,14.91,127.32
2024-03-31 18:00:00,4,53,139.59,12.68,127.32
2024-03-31 19:00:00,4,48.94,137.85,12,118.73
2024-03-31 20:00:00,4,43.44,130.47,11.82,105.86
2024-03-31 21:00:00,4,40.09,119.46,12.34,100.14
2024-03-31 22:00:00,4,36.13,103.59,11.31,100.14
2024-03-31 23:00:00,3,34.23,94.1,10.88,98.71
2024-04-01 00:00:00,3,35.09,93.67,11.48,95.84
2024-04-01 01:00:00,3,34.94,91.65,14.05,91.55
2024-04-01 02:00:00,3,33.39,88.36,19.54,87.98
2024-04-01 03:00:00,3,33.86,90.55,29.13,82.97
2024-04-01 04:00:00,3,32.55,91.97,32.56,85.12
2024-04-01 05:00:00,3,38.15,99.87,39.41,87.26
2024-04-01 06:00:00,4,45.99,109.48,39.41,110.15
2024-04-01 07:00:00,4,50.41,115.06,33.24,141.62
2024-04-01 08:00:00,4,47.47,113.25,28.1,145.91
2024-03-30 09:00:00,3,30.28,88.9,2.87,138.76
2024-03-30 10:00:00,4,32.32,90.99,3.3,141.62
2024-03-30 11:00:00,4,34.67,95.5,4.2,140.19
2024-03-30 12:00:00,4,36.42,105.91,5.57,137.33
2024-03-30 13:00:00,4,38.21,119.09,8.4,131.61
2024-03-30 14:00:00,4,40.55,137.78,9.6,128.75
2024-03-30 15:00:00,4,42.86,153.4,8.05,127.32
2024-03-30 16:00:00,4,44.5,159.03,7.37,124.45
2024-03-30 17:00:00,4,47.76,178.04,6.17,123.02
2024-03-30 18:00:00,5,55.83,223.46,5.57,121.59
2024-03-30 19:00:00,5,66.74,286.67,5.27,120.16
2024-03-30 20:00:00,5,77.46,355.1,4.46,118.73
2024-03-30 21:00:00,5,81.5,366.47,3.47,117.3
2024-03-30 22:00:00,5,78.55,286.81,5.14,111.58
2024-03-30 23:00:00,5,71.55,224.71,8.91,100.14
2024-03-31 00:00:00,5,74.01,205.94,16.28,84.4
2024-03-31 01:00:00,5,103.46,243.64,33.59,57.94
2024-03-31 02:00:00,5,149.93,333.84,61.01,26.46
2024-03-31 03:00:00,5,223.05,483.57,87.74,10.1
2024-03-31 04:00:00,5,291.56,629.02,109.67,18.24
2024-03-31 05:00:00,5,344.08,704.39,146.69,34.69
2024-03-31 06:00:00,5,388.72,724.64,174.11,98.71
2024-03-31 07:00:00,5,356.42,641.92,124.75,205.99
2024-03-31 08:00:00,5,344.34,592.51,94.59,271.8
2024-03-29 09:00:00,3,17.13,42.74,6,128.75
2024-03-29 10:00:00,3,17.46,43.36,6.43,125.89
2024-03-29 11:00:00,3,17.89,45.01,7.63,120.16
2024-03-29 12:00:00,3,17.56,45.06,9.68,113.01
2024-03-29 13:00:00,3,17.4,44.9,14.05,103
2024-03-29 14:00:00,2,17.56,45.58,15.08,98.71
